STREET_TICKER,ASOF_DATE,CALL_TYPE,CASHFLOW_DATE,INTEREST,PRINCIPAL,CASHFLOW
,,,10/10/2023,,,"88,243,186.159"
VCSH,2023-10-10,WORST,2023-10-16,55921.6840000000,242394.0290000000,298315.7130000000,
VCSH,2023-10-10,WORST,2023-10-17,3169.3130000000,0.0000000000,3169.3130000000,
VCSH,2023-10-10,WORST,2023-10-18,5439.8730000000,0.0000000000,5439.8730000000,
VCSH,2023-10-10,WORST,2023-10-19,3988.9310000000,0.0000000000,3988.9310000000,
VCSH,2023-10-10,WORST,2023-10-20,5298.1720000000,0.0000000000,5298.1720000000,
VCSH,2023-10-10,WORST,2023-10-23,24525.5010000000,0.0000000000,24525.5010000000,
VCSH,2023-10-10,WORST,2023-10-24,3722.0850000000,0.0000000000,3722.0850000000,
VCSH,2023-10-10,WORST,2023-10-25,9990.8120000000,0.0000000000,9990.8120000000,
VCSH,2023-10-10,WORST,2023-10-26,6013.1640000000,0.0000000000,6013.1640000000,
VCSH,2023-10-10,WORST,2023-10-27,7941.5570000000,0.0000000000,7941.5570000000,
VCSH,2023-10-10,WORST,2023-10-30,19470.9320000000,401.3290000000,19872.2610000000,
VCSH,2023-10-10,WORST,2023-10-31,579.2110000000,0.0000000000,579.2110000000,
VCSH,2023-10-10,WORST,2023-11-01,37343.9030000000,0.0000000000,37343.9030000000,
VCSH,2023-10-10,WORST,2023-11-02,4771.9910000000,0.0000000000,4771.9910000000,
VCSH,2023-10-10,WORST,2023-11-03,11953.3830000000,0.0000000000,11953.3830000000,
VCSH,2023-10-10,WORST,2023-11-06,11514.4110000000,0.0000000000,11514.4110000000,
VCSH,2023-10-10,WORST,2023-11-07,4186.5650000000,0.0000000000,4186.5650000000,
VCSH,2023-10-10,WORST,2023-11-08,1554.7320000000,0.0000000000,1554.7320000000,
VCSH,2023-10-10,WORST,2023-11-09,4793.5450000000,4602.8100000000,9396.3550000000,
VCSH,2023-10-10,WORST,2023-11-10,9796.4750000000,0.0000000000,9796.4750000000,
VCSH,2023-10-10,WORST,2023-11-13,13753.3620000000,0.0000000000,13753.3620000000,
VCSH,2023-10-10,WORST,2023-11-14,4326.2560000000,0.0000000000,4326.2560000000,
VCSH,2023-10-10,WORST,2023-11-15,56983.9080000000,0.0000000000,56983.9080000000,
VCSH,2023-10-10,WORST,2023-11-16,8718.4320000000,0.0000000000,8718.4320000000,
VCSH,2023-10-10,WORST,2023-11-17,5826.4900000000,0.0000000000,5826.4900000000,
VCSH,2023-10-10,WORST,2023-11-20,24792.6650000000,0.0000000000,24792.6650000000,
VCSH,2023-10-10,WORST,2023-11-21,8046.5730000000,0.0000000000,8046.5730000000,
VCSH,2023-10-10,WORST,2023-11-22,8565.7950000000,0.0000000000,8565.7950000000,
VCSH,2023-10-10,WORST,2023-11-24,6901.3320000000,0.0000000000,6901.3320000000,
VCSH,2023-10-10,WORST,2023-11-27,7859.0000000000,0.0000000000,7859.0000000000,
VCSH,2023-10-10,WORST,2023-11-28,3379.7190000000,0.0000000000,3379.7190000000,
VCSH,2023-10-10,WORST,2023-11-29,2082.1800000000,0.0000000000,2082.1800000000,
VCSH,2023-10-10,WORST,2023-11-30,3999.5800000000,0.0000000000,3999.5800000000,
VCSH,2023-10-10,WORST,2023-12-01,51396.4310000000,32420.4460000000,83816.8760000000,
VCSH,2023-10-10,WORST,2023-12-04,9226.7350000000,0.0000000000,9226.7350000000,
VCSH,2023-10-10,WORST,2023-12-05,4707.3550000000,0.0000000000,4707.3550000000,
VCSH,2023-10-10,WORST,2023-12-06,9055.3550000000,0.0000000000,9055.3550000000,
VCSH,2023-10-10,WORST,2023-12-07,1420.1860000000,0.0000000000,1420.1860000000,
VCSH,2023-10-10,WORST,2023-12-08,6237.2870000000,0.0000000000,6237.2870000000,
VCSH,2023-10-10,WORST,2023-12-11,10177.6650000000,0.0000000000,10177.6650000000,
VCSH,2023-10-10,WORST,2023-12-12,11451.3180000000,0.0000000000,11451.3180000000,
VCSH,2023-10-10,WORST,2023-12-13,3469.2700000000,0.0000000000,3469.2700000000,
VCSH,2023-10-10,WORST,2023-12-14,4552.9010000000,0.0000000000,4552.9010000000,
VCSH,2023-10-10,WORST,2023-12-15,55124.8100000000,42452.4440000000,97577.2540000000,
VCSH,2023-10-10,WORST,2023-12-18,4338.5490000000,0.0000000000,4338.5490000000,
VCSH,2023-10-10,WORST,2023-12-19,3126.0510000000,0.0000000000,3126.0510000000,
VCSH,2023-10-10,WORST,2023-12-20,5842.4710000000,1524.3890000000,7366.8600000000,
VCSH,2023-10-10,WORST,2023-12-22,1668.1170000000,0.0000000000,1668.1170000000,
VCSH,2023-10-10,WORST,2023-12-26,3866.5400000000,0.0000000000,3866.5400000000,
VCSH,2023-10-10,WORST,2023-12-27,165.2600000000,0.0000000000,165.2600000000,
VCSH,2023-10-10,WORST,2023-12-28,1516.6230000000,0.0000000000,1516.6230000000,
VCSH,2023-10-10,WORST,2023-12-29,614.6690000000,0.0000000000,614.6690000000,
