STREET_TICKER,ASOF_DATE,CALL_TYPE,CASHFLOW_DATE,INTEREST,PRINCIPAL,CASHFLOW
,,,10/11/2023,,,"66,409,156.454"
VMBS,2023-10-11,WORST,2023-10-17,0.0000000000,338050.3920000000,338050.3920000000,
VMBS,2023-10-11,WORST,2023-10-31,694.7020000000,0.0000000000,694.7020000000,
VMBS,2023-10-11,WORST,2023-11-15,6575.0180000000,18706.8160000000,25281.8340000000,
VMBS,2023-10-11,WORST,2023-11-20,33117.3050000000,74327.9390000000,107445.2380000000,
VMBS,2023-10-11,WORST,2023-11-25,95056.1890000000,177265.8030000000,272321.9770000000,
VMBS,2023-10-11,WORST,2023-12-15,6144.0600000000,17940.2330000000,24084.2930000000,
VMBS,2023-10-11,WORST,2023-12-20,32895.6000000000,69713.4500000000,102609.0510000000,
VMBS,2023-10-11,WORST,2023-12-25,94602.4130000000,173284.4550000000,267886.8740000000,
VMBS,2023-10-11,WORST,2024-01-15,6091.0700000000,17295.2180000000,23386.2870000000,
VMBS,2023-10-11,WORST,2024-01-20,32688.9660000000,65535.7120000000,98224.6820000000,
VMBS,2023-10-11,WORST,2024-01-25,94161.2760000000,169585.9450000000,263747.2280000000,
VMBS,2023-10-11,WORST,2024-02-15,6040.1520000000,16581.6220000000,22621.7740000000,
VMBS,2023-10-11,WORST,2024-02-20,32494.7790000000,61409.1620000000,93903.9430000000,
VMBS,2023-10-11,WORST,2024-02-25,93731.4810000000,165124.3180000000,258855.8010000000,
VMBS,2023-10-11,WORST,2024-03-15,5991.4520000000,16569.5760000000,22561.0270000000,
VMBS,2023-10-11,WORST,2024-03-20,32312.2740000000,62177.3520000000,94489.6210000000,
VMBS,2023-10-11,WORST,2024-03-25,93313.3190000000,166667.4820000000,259980.8090000000,
VMBS,2023-10-11,WORST,2024-04-15,5942.8050000000,17467.5600000000,23410.3650000000,
VMBS,2023-10-11,WORST,2024-04-20,32126.3180000000,66453.8850000000,98580.1980000000,
VMBS,2023-10-11,WORST,2024-04-25,92889.1820000000,176867.8330000000,269757.0210000000,
VMBS,2023-10-11,WORST,2024-04-30,694.7020000000,0.0000000000,694.7020000000,
VMBS,2023-10-11,WORST,2024-05-15,6268.2740000000,18071.3630000000,24339.6380000000,
VMBS,2023-10-11,WORST,2024-05-20,31921.5180000000,69468.9590000000,101390.4800000000,
